game,source,source_url,draw_number,draw_date,draw_day,main_draw_label,jackpot_amount,main_1,main_2,main_3,main_4,main_5,main_6,bonus_number,extra_number,secondary_numbers,secondary_ball_result
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4294,4294,2025-03-15,Saturday,CLASSIC DRAW,,19,31,32,37,38,39,34,6502987,32814105-02;01013189-01;34589629-01;34710237-01;34913101-03;34928825-03;35080421-01;35163049-02;35869581-02;54623054-06;54710772-01;54939488-02;55061888-03;55102231-01;55302989-01;55338969-01;55440173-01;55466009-01;55498788-07;66654149-01;67574939-01;68307134-01;75753134-01;76432075-01;90557845-01;91071745-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4295,4295,2025-03-19,Wednesday,CLASSIC DRAW,,6,7,28,32,44,48,18,2436079,36935905-01;01259440-03;01468358-01;32762077-04;35924457-01;36707389-01;37032925-01;37059677-01;55646084-01;55659902-01;55685301-01;55861854-01;55899850-01;55943925-01;56151270-01;56229745-04;56638274-01;56772535-08;62826661-01;63532129-01;64321211-01;64387361-01;67277087-02;73658584-02;75747803-02;91503873-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4296,4296,2025-03-22,Saturday,CLASSIC DRAW,,1,3,13,16,26,32,21,1033451,38126167-01;01637172-01;01707314-03;26424666-03;38048183-01;38712375-01;38897239-01;39266247-02;56798190-01;56809500-01;56822570-01;56915826-01;57067105-01;57204122-02;57594928-02;57691017-01;57815277-04;57849251-05;57907416-05;66358683-01;66649194-06;67644750-01;71185960-01;71249948-03;73587405-01;77405623-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4297,4297,2025-03-26,Wednesday,CLASSIC DRAW,,9,13,25,30,45,49,8,1575580,02343352-03;02071513-02;02105944-04;20312683-06;20812209-01;20878173-01;20892949-03;21260857-01;21330889-01;38245103-01;58138036-01;58141630-10;58369075-01;58410180-08;58433560-02;58700094-06;58754065-01;58760035-01;58971272-01;59024979-01;60991840-01;66682545-01;67348461-01;73718420-01;92972221-01;93238133-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4298,4298,2025-03-29,Saturday,CLASSIC DRAW,,14,23,24,27,34,42,43,1909113,59236644-01;02708930-01;02763541-01;20839273-01;22150297-01;23556205-01;40083782-05;40231700-01;40293298-02;40337706-01;40339876-01;40405554-01;55837091-03;59240472-01;59266577-01;59421505-01;59478575-01;59601885-02;59653277-01;59837090-01;60436415-01;61876935-05;63559868-01;64473902-01;66439700-01;72086880-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4299,4299,2025-04-02,Wednesday,CLASSIC DRAW,,18,26,35,40,43,47,24,6798612,72286924-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4300,4300,2025-04-05,Saturday,CLASSIC DRAW,,2,14,23,29,39,42,15,2470787,27966889-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4301,4301,2025-04-09,Wednesday,CLASSIC DRAW,,11,18,26,35,37,39,16,3287588,43374399-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4302,4302,2025-04-12,Saturday,CLASSIC DRAW,,17,20,23,36,40,42,34,3597710,30328941-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4303,4303,2025-04-16,Wednesday,CLASSIC DRAW,,3,11,13,15,17,39,32,3233419,66875110-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4304,4304,2025-04-19,Saturday,CLASSIC DRAW,,1,7,31,35,46,49,29,6888784,65480339-05,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4305,4305,2025-04-23,Wednesday,CLASSIC DRAW,,9,15,22,24,40,49,25,4351437,48116135-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4306,4306,2025-04-26,Saturday,CLASSIC DRAW,,18,22,28,32,38,44,20,3542773,50234979-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4307,4307,2025-04-30,Wednesday,CLASSIC DRAW,,1,9,12,15,34,35,31,1337339,51188509-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4308,4308,2025-05-03,Saturday,CLASSIC DRAW,,12,22,25,30,36,41,14,5359293,24645097-05,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4309,4309,2025-05-07,Wednesday,CLASSIC DRAW,,1,4,8,13,16,26,14,2127880,53689493-01,Gold
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4310,4310,2025-05-10,Saturday,CLASSIC DRAW,,5,12,17,19,40,47,29,2747755,56091217-02;19436500-01;07674967-02;07712489-01;07980170-01;07996923-01;08005962-01;08013065-01;08114374-01;29431065-04;30587009-01;30618125-02;31401725-01;33692529-01;54916110-04;55198818-01;55220736-02;55292539-01;55380908-02;55436910-05;55481562-03;55507412-01;55507559-01;55609012-01;55623440-02;55882086-01;56070050-01;56243697-01;56270914-01;56340529-01;62130850-01;63793459-01;66919755-01;69104082-01;69638648-01;69692788-01;71655603-04;74116838-01;76318383-01;77558649-01;86259185-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4311,4311,2025-05-14,Wednesday,CLASSIC DRAW,,1,8,17,18,41,48,42,5250214,08449709-04,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4312,4312,2025-05-17,Saturday,CLASSIC DRAW,,7,9,20,34,38,46,14,2481802,08368314-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4313,4313,2025-05-21,Wednesday,CLASSIC DRAW,,1,2,37,38,43,46,40,3704652,36342785-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4314,4314,2025-05-24,Saturday,CLASSIC DRAW,,4,8,18,27,28,31,48,3967282,37210797-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4315,4315,2025-05-28,Wednesday,CLASSIC DRAW,,6,13,28,31,34,48,42,3043391,09775678-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4316,4316,2025-05-31,Saturday,CLASSIC DRAW,,2,4,11,26,34,37,24,5925631,21412149-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4317,4317,2025-06-04,Wednesday,CLASSIC DRAW,,8,20,30,39,41,48,18,5260153,69887514-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4318,4318,2025-06-07,Saturday,CLASSIC DRAW,,2,10,12,21,36,41,33,6126716,44890771-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4319,4319,2025-06-11,Wednesday,CLASSIC DRAW,,4,9,23,28,32,39,26,4915742,45755236-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4320,4320,2025-06-14,Saturday,CLASSIC DRAW,,5,8,20,28,35,38,46,6371885,11707761-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4321,4321,2025-06-18,Wednesday,CLASSIC DRAW,,8,14,20,25,30,38,46,1004677,47237911-10,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4322,4322,2025-06-21,Saturday,CLASSIC DRAW,,14,15,17,38,40,49,23,1685130,48771804-01,Gold
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4323,4323,2025-06-25,Wednesday,CLASSIC DRAW,,4,8,15,20,40,49,37,4047893,32525923-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4324,4324,2025-06-28,Saturday,CLASSIC DRAW,,2,3,14,17,44,48,8,3064116,34713801-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4325,4325,2025-07-02,Wednesday,CLASSIC DRAW,,6,25,27,34,38,49,2,1902711,13504011-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4326,4326,2025-07-05,Saturday,CLASSIC DRAW,,3,6,15,33,39,42,18,6825539,13998426-14,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4327,4327,2025-07-09,Wednesday,CLASSIC DRAW,,2,17,18,22,32,37,26,3205493,13303739-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4328,4328,2025-07-12,Saturday,CLASSIC DRAW,,2,12,25,26,27,36,24,3094406,21035885-01;14841360-06;14890392-06;20998113-01;21303877-01;21308257-01;22108685-01;22202933-04;22643973-01;22835493-03;54067195-01;55170341-02;55203538-01;55212302-01;55382296-04;55451212-01;55527133-02;55719914-01;55752947-02;67668088-02;68784280-01;74521806-06;77998286-01;80827525-01;80939213-01;80941945-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4329,4329,2025-07-16,Wednesday,CLASSIC DRAW,,2,4,9,17,20,46,31,3120390,56364919-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4330,4330,2025-07-19,Saturday,CLASSIC DRAW,,2,7,22,33,35,44,3,5477264,57463239-01;15371616-02;15405294-02;15506869-01;15510518-01;15603585-09;15656551-02;23978509-02;25462761-01;26323285-04;26435233-02;56951610-01;57096834-01;57223242-01;57240872-01;57251417-01;57282285-01;57318805-01;57534519-01;57784148-01;72138081-01;73737131-01;77984019-01;78885325-01;82553189-01;83062709-04,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4331,4331,2025-07-23,Wednesday,CLASSIC DRAW,,4,12,19,34,40,42,5,6786123,56952754-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4332,4332,2025-07-26,Saturday,CLASSIC DRAW,,5,8,13,26,44,49,47,5936101,16253989-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4333,4333,2025-07-30,Wednesday,CLASSIC DRAW,,11,13,15,16,38,48,25,2910082,40983269-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4334,4334,2025-08-02,Saturday,CLASSIC DRAW,,7,11,23,29,44,46,42,6596070,41404777-06,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4335,4335,2025-08-06,Wednesday,CLASSIC DRAW,,1,4,5,10,37,46,24,6907071,43310333-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4336,4336,2025-08-09,Saturday,CLASSIC DRAW,,15,17,21,22,38,45,26,6048991,35679933-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4337,4337,2025-08-13,Wednesday,CLASSIC DRAW,,4,9,11,12,42,49,41,2975722,73905495-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4338,4338,2025-08-16,Saturday,CLASSIC DRAW,,7,18,23,35,48,49,19,4572778,45854507-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4339,4339,2025-08-20,Wednesday,CLASSIC DRAW,,24,29,31,33,36,37,21,6306829,19306567-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4340,4340,2025-08-23,Saturday,CLASSIC DRAW,,3,10,12,14,36,41,1,4174912,25772742-05,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4341,4341,2025-08-27,Wednesday,CLASSIC DRAW,,5,16,17,21,41,47,6,1516526,77214145-02,Gold
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4342,4342,2025-08-30,Saturday,CLASSIC DRAW,,3,5,6,11,36,38,48,2770940,64761815-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4343,4343,2025-09-03,Wednesday,CLASSIC DRAW,,14,22,24,28,34,35,4,5265012,75025476-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4344,4344,2025-09-06,Saturday,CLASSIC DRAW,,12,25,26,38,39,41,16,2365926,53725125-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4345,4345,2025-09-10,Wednesday,CLASSIC DRAW,,11,25,30,35,46,49,37,6841753,54193282-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4346,4346,2025-09-13,Saturday,CLASSIC DRAW,,13,21,23,33,35,45,1,2223914,01962940-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4347,4347,2025-09-17,Wednesday,CLASSIC DRAW,,3,12,23,27,33,45,22,2755647,97106013-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4348,4348,2025-09-20,Saturday,CLASSIC DRAW,,7,9,19,34,39,44,38,2248607,71621020-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4349,4349,2025-09-24,Wednesday,CLASSIC DRAW,,9,10,12,17,46,49,30,4351691,75232902-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4350,4350,2025-09-27,Saturday,CLASSIC DRAW,,1,7,15,19,36,40,47,6014452,59891729-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4351,4351,2025-10-01,Wednesday,CLASSIC DRAW,,26,27,30,38,47,48,43,1541274,37917758-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4352,4352,2025-10-04,Saturday,CLASSIC DRAW,,24,31,37,41,45,46,16,1603102,81845613-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4353,4353,2025-10-08,Wednesday,CLASSIC DRAW,,17,22,24,40,42,46,29,1557808,67164798-06,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4354,4354,2025-10-11,Saturday,CLASSIC DRAW,,5,23,25,40,41,43,34,5621814,29123594-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4355,4355,2025-10-15,Wednesday,CLASSIC DRAW,,5,10,17,26,31,32,24,4259799,30367074-01,Gold
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4356,4356,2025-10-18,Saturday,CLASSIC DRAW,,9,17,21,39,41,48,28,6324285,32126754-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4357,4357,2025-10-22,Wednesday,CLASSIC DRAW,,2,4,7,41,45,46,13,3374422,05868142-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4358,4358,2025-10-25,Saturday,CLASSIC DRAW,,6,8,19,39,43,49,46,1187389,48044398-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4359,4359,2025-10-29,Wednesday,CLASSIC DRAW,,2,10,27,28,35,45,14,1651163,06399791-04,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4360,4360,2025-11-01,Saturday,CLASSIC DRAW,,21,22,27,33,34,44,13,2107867,49972349-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4361,4361,2025-11-05,Wednesday,CLASSIC DRAW,,5,16,17,30,35,46,6,3702691,07073368-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4362,4362,2025-11-08,Saturday,CLASSIC DRAW,,12,15,16,21,29,47,35,2605058,52465903-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4363,4363,2025-11-12,Wednesday,CLASSIC DRAW,,2,6,7,38,39,41,49,2861235,62537187-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4364,4364,2025-11-15,Saturday,CLASSIC DRAW,,1,5,8,25,42,47,44,3242735,07994101-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4365,4365,2025-11-19,Wednesday,CLASSIC DRAW,,14,17,28,31,42,48,5,5852339,55257431-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4366,4366,2025-11-22,Saturday,CLASSIC DRAW,,11,14,19,24,45,48,39,1760502,08840406-07,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4367,4367,2025-11-26,Wednesday,CLASSIC DRAW,,11,23,28,30,44,45,42,3543355,78108754-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4368,4368,2025-11-29,Saturday,CLASSIC DRAW,,5,6,9,29,42,45,2,2101317,31914306-01;09611030-01;09663778-02;09679793-04;09818790-75;09831138-02;09874310-02;09982533-02;10020458-19;32032366-01;32497550-01;32606338-03;32688166-01;33336074-24;33533866-02;39626070-01;58017032-01;58178296-01;58340679-03;58365035-10;58413081-02;58474400-01;58509114-02;58570282-01;58614983-01;58678113-01;58690509-06;58710588-03;58988772-01;63493659-01;64314208-01;64344935-01;65380374-01;74222243-01;77123056-01;77872942-05;77897438-01;77914499-02;78123438-01;95387397-01;95679441-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4369,4369,2025-12-03,Wednesday,CLASSIC DRAW,,1,3,13,25,38,49,6,5695623,77102149-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4370,4370,2025-12-06,Saturday,CLASSIC DRAW,,9,11,15,38,39,44,21,3964215,37578226-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4371,4371,2025-12-10,Wednesday,CLASSIC DRAW,,9,11,13,30,40,43,21,2181334,39561590-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4372,4372,2025-12-13,Saturday,CLASSIC DRAW,,13,14,21,23,26,49,41,6849211,43144428-05,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4373,4373,2025-12-17,Wednesday,CLASSIC DRAW,,8,17,35,36,37,45,32,2950993,23423197-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4374,4374,2025-12-20,Saturday,CLASSIC DRAW,,13,22,24,28,29,46,16,4663804,12706438-43,Gold
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4375,4375,2025-12-24,Wednesday,CLASSIC DRAW,,2,19,20,22,42,47,35,6745366,47622414-01;13090190-01;13385640-02;29535930-01;29953926-01;47104194-01;47150793-01;47325654-01;47336497-01;47664907-01;48130286-03;66720535-03;70416007-04;72434723-03;73202560-10;81401033-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4376,4376,2025-12-27,Saturday,CLASSIC DRAW,,2,8,23,28,29,36,13,1505082,32739050-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4377,4377,2025-12-31,Wednesday,CLASSIC DRAW,,1,6,10,21,39,40,28,6322067,33438970-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4378,4378,2026-01-03,Saturday,CLASSIC DRAW,,3,12,16,21,22,41,37,5533290,36454770-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4379,4379,2026-01-07,Wednesday,CLASSIC DRAW,,3,9,10,11,14,24,5,3946226,37383130-06,Gold
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4380,4380,2026-01-10,Saturday,CLASSIC DRAW,,16,19,26,31,47,49,46,1672767,39221902-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4381,4381,2026-01-14,Wednesday,CLASSIC DRAW,,9,12,23,28,33,47,15,3742254,74166626-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4382,4382,2026-01-17,Saturday,CLASSIC DRAW,,10,12,15,33,34,45,8,1164065,69649328-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4383,4383,2026-01-21,Wednesday,CLASSIC DRAW,,4,13,21,27,34,39,36,5871816,56183054-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4384,4384,2026-01-24,Saturday,CLASSIC DRAW,,9,13,15,28,41,49,43,2927138,16569634-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4385,4385,2026-01-28,Wednesday,CLASSIC DRAW,,8,15,44,45,48,49,7,4283787,57834735-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4386,4386,2026-01-31,Saturday,CLASSIC DRAW,,1,7,21,33,41,47,43,6384410,30247034-02,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4387,4387,2026-02-04,Wednesday,CLASSIC DRAW,,3,4,9,15,27,49,6,1120362,59718341-03,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4388,4388,2026-02-07,Saturday,CLASSIC DRAW,,16,23,30,43,46,48,10,5295508,32789773-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4389,4389,2026-02-11,Wednesday,CLASSIC DRAW,,25,28,32,40,42,43,16,1467414,42398724-01,White
Lotto 649,WCLC official,https://www.wclc.com/lotto-649-prize-details.htm?drawNumber=4390,4390,2026-02-14,Saturday,CLASSIC DRAW,,1,4,15,29,35,44,27,3032424,76235387-01;18244934-01;18460745-01;18528819-01;18651340-02;18779995-02;18860801-01;36704350-02;43114603-01;43191212-01;43257572-02;43261946-01;43349833-03;43526642-03;43590035-08;43692285-03;68572654-01;68624621-01;70834268-01;77383847-01;77656528-01,White
